"Date","Subregion","WaterYear","max_precip","Season01","Month","d14_precipavg","Seasonr"
2011-07-04,"Confluence","2011",0,"wet",7,0.107142857142857,"wet"
2011-07-05,"Confluence","2011",0,"wet",7,0.107142857142857,"wet"
2011-07-06,"Confluence","2011",0,"wet",7,0.065,"wet"
2011-10-04,"Confluence","2012",0.15,"wet",10,0.0707142857142857,"wet"
2011-10-05,"Confluence","2012",0.45,"wet",10,0.0707142857142857,"wet"
2011-10-06,"Confluence","2012",0.18,"wet",10,0.0707142857142857,"wet"
2011-10-07,"Confluence","2012",0.13,"wet",10,0.0707142857142857,"wet"
2011-10-08,"Confluence","2012",0,"wet",10,0.0707142857142857,"wet"
2011-10-09,"Confluence","2012",0,"wet",10,0.0707142857142857,"wet"
2011-10-10,"Confluence","2012",0,"wet",10,0.0707142857142857,"wet"
2011-10-11,"Confluence","2012",0.08,"wet",10,0.06,"wet"
2011-10-12,"Confluence","2012",0,"wet",10,0.0335714285714286,"wet"
2011-10-13,"Confluence","2012",0,"wet",10,0.0207142857142857,"wet"
2011-10-14,"Confluence","2012",0,"wet",10,0.0371428571428571,"wet"
2011-10-15,"Confluence","2012",0,"wet",10,0.0392857142857143,"wet"
2011-10-16,"Confluence","2012",0,"wet",10,0.0392857142857143,"wet"
2011-10-17,"Confluence","2012",0,"wet",10,0.0392857142857143,"wet"
2011-10-18,"Confluence","2012",0,"wet",10,0.0335714285714286,"wet"
2011-11-18,"Confluence","2012",0,"wet",11,0.0521428571428571,"wet"
2011-11-19,"Confluence","2012",0.03,"wet",11,0.0428571428571429,"wet"
2011-11-20,"Confluence","2012",0.42,"wet",11,0.0428571428571429,"wet"
2011-11-21,"Confluence","2012",0.05,"wet",11,0.0428571428571429,"wet"
2011-11-22,"Confluence","2012",0,"wet",11,0.0428571428571429,"wet"
2011-11-23,"Confluence","2012",0,"wet",11,0.0428571428571429,"wet"
2011-11-24,"Confluence","2012",0.04,"wet",11,0.0428571428571429,"wet"
2011-11-25,"Confluence","2012",0.06,"wet",11,0.0428571428571429,"wet"
2011-12-18,"Confluence","2012",0,"wet",12,0.105714285714286,"wet"
2011-12-19,"Confluence","2012",0,"wet",12,0.108571428571429,"wet"
2011-12-20,"Confluence","2012",0,"wet",12,0.146428571428571,"wet"
2011-12-21,"Confluence","2012",0,"wet",12,0.161428571428571,"wet"
2011-12-22,"Confluence","2012",0,"wet",12,0.157142857142857,"wet"
2011-12-23,"Confluence","2012",0,"wet",12,0.153571428571429,"wet"
2012-01-20,"Confluence","2012",0.12,"wet",1,0.153571428571429,"wet"
2012-01-21,"Confluence","2012",1.25,"wet",1,0.153571428571429,"wet"
2012-01-22,"Confluence","2012",0.04,"wet",1,0.153571428571429,"wet"
2012-01-23,"Confluence","2012",0.53,"wet",1,0.153571428571429,"wet"
2012-01-24,"Confluence","2012",0.21,"wet",1,0.153571428571429,"wet"
2012-01-25,"Confluence","2012",0,"wet",1,0.166428571428571,"wet"
2012-01-26,"Confluence","2012",0,"wet",1,0.171428571428571,"wet"
2012-01-27,"Confluence","2012",0,"wet",1,0.162857142857143,"wet"
2012-01-28,"Confluence","2012",0,"wet",1,0.0735714285714286,"wet"
2012-01-29,"Confluence","2012",0,"wet",1,0.0707142857142857,"wet"
2012-01-30,"Confluence","2012",0,"wet",1,0.0328571428571429,"wet"
2012-01-31,"Confluence","2012",0,"wet",1,0.0271428571428571,"wet"
2012-02-16,"Confluence","2012",0,"wet",2,0.0607142857142857,"wet"
2012-02-17,"Confluence","2012",0,"wet",2,0.0671428571428571,"wet"
2012-02-18,"Confluence","2012",0,"wet",2,0.0671428571428571,"wet"
2012-02-19,"Confluence","2012",0,"wet",2,0.0671428571428571,"wet"
2012-02-20,"Confluence","2012",0,"wet",2,0.0578571428571429,"wet"
2012-02-21,"Confluence","2012",0,"wet",2,0.0478571428571429,"wet"
2012-03-03,"Confluence","2012",0,"wet",3,0.0992857142857143,"wet"
2012-03-04,"Confluence","2012",0,"wet",3,0.125714285714286,"wet"
2012-03-05,"Confluence","2012",0,"wet",3,0.135,"wet"
2012-03-06,"Confluence","2012",0,"wet",3,0.187142857142857,"wet"
2012-03-07,"Confluence","2012",0,"wet",3,0.178571428571429,"wet"
2012-03-08,"Confluence","2012",0,"wet",3,0.159285714285714,"wet"
2012-03-09,"Confluence","2012",0,"wet",3,0.152857142857143,"wet"
2012-03-14,"Confluence","2012",0.73,"wet",3,0.152857142857143,"wet"
2012-03-15,"Confluence","2012",0.37,"wet",3,0.152857142857143,"wet"
2012-03-16,"Confluence","2012",0.13,"wet",3,0.152857142857143,"wet"
2012-03-17,"Confluence","2012",0.73,"wet",3,0.156428571428571,"wet"
2012-03-18,"Confluence","2012",0.18,"wet",3,0.205714285714286,"wet"
2012-03-19,"Confluence","2012",0,"wet",3,0.205714285714286,"wet"
2012-03-20,"Confluence","2012",0,"wet",3,0.207142857142857,"wet"
2012-03-21,"Confluence","2012",0,"wet",3,0.202142857142857,"wet"
2012-03-22,"Confluence","2012",0,"wet",3,0.185714285714286,"wet"
2012-03-23,"Confluence","2012",0,"wet",3,0.176428571428571,"wet"
2012-03-24,"Confluence","2012",0.05,"wet",3,0.126428571428571,"wet"
2012-03-25,"Confluence","2012",0.69,"wet",3,0.144285714285714,"wet"
2012-03-26,"Confluence","2012",0,"wet",3,0.144285714285714,"wet"
2012-03-27,"Confluence","2012",0.02,"wet",3,0.144285714285714,"wet"
2012-03-28,"Confluence","2012",0.66,"wet",3,0.145714285714286,"wet"
2012-03-29,"Confluence","2012",0.14,"wet",3,0.145714285714286,"wet"
2012-03-30,"Confluence","2012",0,"wet",3,0.145714285714286,"wet"
2012-03-31,"Confluence","2012",0.03,"wet",3,0.142142857142857,"wet"
2012-04-01,"Confluence","2012",0.43,"wet",4,0.0928571428571429,"wet"
2012-04-02,"Confluence","2012",0,"wet",4,0.0964285714285714,"wet"
2012-04-03,"Confluence","2012",0,"wet",4,0.122142857142857,"wet"
2012-04-04,"Confluence","2012",0.02,"wet",4,0.102857142857143,"wet"
2012-04-05,"Confluence","2012",0,"wet",4,0.167857142857143,"wet"
2012-04-06,"Confluence","2012",0,"wet",4,0.176428571428571,"wet"
2012-04-07,"Confluence","2012",0,"wet",4,0.174285714285714,"wet"
2012-04-08,"Confluence","2012",0,"wet",4,0.143571428571429,"wet"
2012-04-10,"Confluence","2012",0.05,"wet",4,0.143571428571429,"wet"
2012-04-11,"Confluence","2012",0.38,"wet",4,0.143571428571429,"wet"
2012-04-12,"Confluence","2012",0.39,"wet",4,0.142142857142857,"wet"
2012-04-13,"Confluence","2012",1.05,"wet",4,0.142142857142857,"wet"
2012-04-14,"Confluence","2012",0.12,"wet",4,0.142142857142857,"wet"
2012-04-15,"Confluence","2012",0,"wet",4,0.175714285714286,"wet"
2012-04-16,"Confluence","2012",0,"wet",4,0.176428571428571,"wet"
2012-04-17,"Confluence","2012",0,"wet",4,0.172857142857143,"wet"
2012-04-18,"Confluence","2012",0,"wet",4,0.145714285714286,"wet"
2012-04-19,"Confluence","2012",0,"wet",4,0.117857142857143,"wet"
2012-04-20,"Confluence","2012",0,"wet",4,0.0428571428571429,"wet"
2012-04-21,"Confluence","2012",0,"wet",4,0.0342857142857143,"wet"
2012-04-26,"Confluence","2012",0.47,"wet",4,0.0342857142857143,"wet"
2012-06-07,"Confluence","2012",0,"wet",6,0.0635714285714286,"wet"
2012-06-08,"Confluence","2012",0,"wet",6,0.0642857142857143,"wet"
2012-06-09,"Confluence","2012",0,"wet",6,0.065,"wet"
2012-06-10,"Confluence","2012",0,"wet",6,0.065,"wet"
2012-06-11,"Confluence","2012",0,"wet",6,0.065,"wet"
2012-06-12,"Confluence","2012",0,"wet",6,0.0592857142857143,"wet"
2012-10-22,"Confluence","2013",0.31,"wet",10,0.0592857142857143,"wet"
2012-10-23,"Confluence","2013",0.5,"wet",10,0.0592857142857143,"wet"
2012-10-24,"Confluence","2013",0.01,"wet",10,0.0671428571428571,"wet"
2012-10-25,"Confluence","2013",0.01,"wet",10,0.0685714285714286,"wet"
2012-10-26,"Confluence","2013",0,"wet",10,0.0685714285714286,"wet"
2012-10-27,"Confluence","2013",0,"wet",10,0.0685714285714286,"wet"
2012-10-28,"Confluence","2013",0,"wet",10,0.0685714285714286,"wet"
2012-10-29,"Confluence","2013",0,"wet",10,0.0464285714285714,"wet"
2012-10-30,"Confluence","2013",0,"wet",10,0.0107142857142857,"wet"
2012-11-01,"Confluence","2013",0.11,"wet",11,0.0242857142857143,"wet"
2012-11-02,"Confluence","2013",0.02,"wet",11,0.0321428571428571,"wet"
2012-11-03,"Confluence","2013",0,"wet",11,0.0321428571428571,"wet"
2012-11-04,"Confluence","2013",0,"wet",11,0.0321428571428571,"wet"
2012-11-09,"Confluence","2013",0.12,"wet",11,0.0678571428571429,"wet"
2012-11-10,"Confluence","2013",0,"wet",11,0.0864285714285714,"wet"
2012-11-11,"Confluence","2013",0,"wet",11,0.107857142857143,"wet"
2012-11-12,"Confluence","2013",0,"wet",11,0.107857142857143,"wet"
2012-11-13,"Confluence","2013",0,"wet",11,0.107857142857143,"wet"
2012-11-14,"Confluence","2013",0,"wet",11,0.139285714285714,"wet"
2012-11-15,"Confluence","2013",0,"wet",11,0.130714285714286,"wet"
2012-11-16,"Confluence","2013",0.63,"wet",11,0.157142857142857,"wet"
2012-11-17,"Confluence","2013",0.26,"wet",11,0.157142857142857,"wet"
2012-11-18,"Confluence","2013",0.3,"wet",11,0.157142857142857,"wet"
2012-11-19,"Confluence","2013",0,"wet",11,0.157142857142857,"wet"
2012-11-20,"Confluence","2013",0,"wet",11,0.157142857142857,"wet"
2012-11-21,"Confluence","2013",0.44,"wet",11,0.157857142857143,"wet"
2012-11-22,"Confluence","2013",0.08,"wet",11,0.207857142857143,"wet"
2012-11-23,"Confluence","2013",0.49,"wet",11,0.247142857142857,"wet"
2012-11-24,"Confluence","2013",0,"wet",11,0.277142857142857,"wet"
2012-11-25,"Confluence","2013",0,"wet",11,0.286428571428571,"wet"
2012-11-26,"Confluence","2013",0,"wet",11,0.334285714285714,"wet"
2012-11-27,"Confluence","2013",0,"wet",11,0.334285714285714,"wet"
2012-11-28,"Confluence","2013",0.01,"wet",11,0.308571428571429,"wet"
2012-11-29,"Confluence","2013",0.7,"wet",11,0.315714285714286,"wet"
2012-11-30,"Confluence","2013",1.18,"wet",11,0.281428571428571,"wet"
2012-12-01,"Confluence","2013",0.68,"wet",12,0.281428571428571,"wet"
2012-12-02,"Confluence","2013",0.43,"wet",12,0.281428571428571,"wet"
2012-12-03,"Confluence","2013",0.67,"wet",12,0.281428571428571,"wet"
2012-12-04,"Confluence","2013",0,"wet",12,0.281428571428571,"wet"
2012-12-05,"Confluence","2013",0.08,"wet",12,0.285714285714286,"wet"
2012-12-06,"Confluence","2013",0.18,"wet",12,0.237142857142857,"wet"
2012-12-07,"Confluence","2013",0.01,"wet",12,0.152857142857143,"wet"
2012-12-08,"Confluence","2013",0,"wet",12,0.104285714285714,"wet"
2012-12-09,"Confluence","2013",0,"wet",12,0.0807142857142857,"wet"
2012-12-10,"Confluence","2013",0,"wet",12,0.035,"wet"
2012-12-11,"Confluence","2013",0,"wet",12,0.04,"wet"
2012-12-12,"Confluence","2013",0.07,"wet",12,0.0342857142857143,"wet"
2012-12-13,"Confluence","2013",0.02,"wet",12,0.0214285714285714,"wet"
2012-12-14,"Confluence","2013",0,"wet",12,0.0207142857142857,"wet"
2012-12-15,"Confluence","2013",0,"wet",12,0.045,"wet"
2012-12-16,"Confluence","2013",0.1,"wet",12,0.171428571428571,"wet"
2012-12-17,"Confluence","2013",0.03,"wet",12,0.19,"wet"
2012-12-18,"Confluence","2013",0.07,"wet",12,0.23,"wet"
2012-12-19,"Confluence","2013",0,"wet",12,0.244285714285714,"wet"
2012-12-20,"Confluence","2013",0,"wet",12,0.242857142857143,"wet"
2012-12-21,"Confluence","2013",0,"wet",12,0.242857142857143,"wet"
2012-12-22,"Confluence","2013",0.34,"wet",12,0.242857142857143,"wet"
2012-12-23,"Confluence","2013",1.77,"wet",12,0.235714285714286,"wet"
2012-12-24,"Confluence","2013",0.26,"wet",12,0.233571428571429,"wet"
2012-12-25,"Confluence","2013",0.56,"wet",12,0.228571428571429,"wet"
2012-12-26,"Confluence","2013",0.27,"wet",12,0.228571428571429,"wet"
2012-12-27,"Confluence","2013",0,"wet",12,0.275714285714286,"wet"
2012-12-28,"Confluence","2013",0,"wet",12,0.278571428571429,"wet"
2012-12-29,"Confluence","2013",0,"wet",12,0.254285714285714,"wet"
2012-12-30,"Confluence","2013",0,"wet",12,0.127857142857143,"wet"
2012-12-31,"Confluence","2013",0,"wet",12,0.109285714285714,"wet"
2013-01-01,"Confluence","2013",0,"wet",1,0.0692857142857143,"wet"
2013-01-02,"Confluence","2013",0,"wet",1,0.05,"wet"
2013-01-06,"Confluence","2013",0.66,"wet",1,0.05,"wet"
2013-01-07,"Confluence","2013",0.04,"wet",1,0.07,"wet"
2013-01-08,"Confluence","2013",0,"wet",1,0.09,"wet"
2013-01-09,"Confluence","2013",0,"wet",1,0.095,"wet"
2013-01-10,"Confluence","2013",0,"wet",1,0.0985714285714286,"wet"
2013-01-11,"Confluence","2013",0,"wet",1,0.0985714285714286,"wet"
2013-01-12,"Confluence","2013",0,"wet",1,0.0985714285714286,"wet"
2013-01-13,"Confluence","2013",0,"wet",1,0.0514285714285714,"wet"
2013-01-26,"Confluence","2013",0,"wet",1,0.065,"wet"
2013-01-27,"Confluence","2013",0,"wet",1,0.075,"wet"
2013-01-28,"Confluence","2013",0,"wet",1,0.075,"wet"
2013-01-29,"Confluence","2013",0,"wet",1,0.055,"wet"
2013-01-30,"Confluence","2013",0,"wet",1,0.035,"wet"
2013-01-31,"Confluence","2013",0,"wet",1,0.03,"wet"
2013-02-01,"Confluence","2013",0,"wet",2,0.0264285714285714,"wet"
2013-03-23,"Confluence","2013",0,"wet",3,0.05,"wet"
2013-03-24,"Confluence","2013",0,"wet",3,0.0507142857142857,"wet"
2013-03-25,"Confluence","2013",0,"wet",3,0.08,"wet"
2013-03-26,"Confluence","2013",0,"wet",3,0.09,"wet"
2013-03-27,"Confluence","2013",0,"wet",3,0.09,"wet"
2013-03-30,"Confluence","2013",0.05,"wet",3,0.09,"wet"
2013-03-31,"Confluence","2013",0.33,"wet",3,0.09,"wet"
2013-04-01,"Confluence","2013",0.22,"wet",4,0.0942857142857143,"wet"
2013-04-02,"Confluence","2013",0.01,"wet",4,0.0942857142857143,"wet"
2013-04-03,"Confluence","2013",0.41,"wet",4,0.0942857142857143,"wet"
2013-04-04,"Confluence","2013",0.14,"wet",4,0.0942857142857143,"wet"
2013-04-05,"Confluence","2013",0.1,"wet",4,0.0942857142857143,"wet"
2013-04-06,"Confluence","2013",0,"wet",4,0.0907142857142857,"wet"
2013-04-07,"Confluence","2013",0,"wet",4,0.0671428571428571,"wet"
2013-04-08,"Confluence","2013",0.06,"wet",4,0.0514285714285714,"wet"
2013-04-09,"Confluence","2013",0,"wet",4,0.0564285714285714,"wet"
2013-04-10,"Confluence","2013",0,"wet",4,0.0271428571428571,"wet"
2013-04-11,"Confluence","2013",0,"wet",4,0.0171428571428571,"wet"
2013-04-12,"Confluence","2013",0,"wet",4,0.01,"wet"
2013-04-13,"Confluence","2013",0,"wet",4,0.01,"wet"
2013-04-14,"Confluence","2013",0,"wet",4,0.01,"wet"
2013-04-15,"Confluence","2013",0,"wet",4,0.00571428571428571,"wet"
2013-06-27,"Confluence","2013",0,"wet",6,0.055,"wet"
2013-06-28,"Confluence","2013",0,"wet",6,0.055,"wet"
2013-06-29,"Confluence","2013",0,"wet",6,0.055,"wet"
2013-06-30,"Confluence","2013",0,"wet",6,0.055,"wet"
2013-07-01,"Confluence","2013",0,"wet",7,0.055,"wet"
2013-07-02,"Confluence","2013",0,"wet",7,0.0492857142857143,"wet"
2013-09-23,"Confluence","2013",0,"wet",9,0.0842857142857143,"wet"
2013-09-24,"Confluence","2013",0,"wet",9,0.129285714285714,"wet"
2013-09-25,"Confluence","2013",0,"wet",9,0.157857142857143,"wet"
2013-09-26,"Confluence","2013",0,"wet",9,0.157857142857143,"wet"
2013-09-27,"Confluence","2013",0,"wet",9,0.157857142857143,"wet"
2013-09-28,"Confluence","2013",0,"wet",9,0.126428571428571,"wet"
2013-09-29,"Confluence","2013",0,"wet",9,0.108571428571429,"wet"
2013-11-19,"Confluence","2014",0.49,"wet",11,0.108571428571429,"wet"
2013-11-20,"Confluence","2014",0.63,"wet",11,0.108571428571429,"wet"
2013-11-21,"Confluence","2014",0.4,"wet",11,0.108571428571429,"wet"
2013-11-22,"Confluence","2014",0,"wet",11,0.122857142857143,"wet"
2013-11-23,"Confluence","2014",0,"wet",11,0.143571428571429,"wet"
2013-11-24,"Confluence","2014",0,"wet",11,0.143571428571429,"wet"
2013-11-25,"Confluence","2014",0,"wet",11,0.143571428571429,"wet"
2013-11-26,"Confluence","2014",0,"wet",11,0.108571428571429,"wet"
2013-11-27,"Confluence","2014",0,"wet",11,0.0635714285714286,"wet"
2013-11-28,"Confluence","2014",0,"wet",11,0.035,"wet"
2013-12-09,"Confluence","2014",0,"wet",12,0.0514285714285714,"wet"
2013-12-10,"Confluence","2014",0,"wet",12,0.0514285714285714,"wet"
2013-12-11,"Confluence","2014",0,"wet",12,0.0635714285714286,"wet"
2013-12-12,"Confluence","2014",0,"wet",12,0.0714285714285714,"wet"
2013-12-13,"Confluence","2014",0,"wet",12,0.0571428571428571,"wet"
2013-12-14,"Confluence","2014",0,"wet",12,0.04,"wet"
2014-01-30,"Confluence","2014",0.12,"wet",1,0.0742857142857143,"wet"
2014-01-31,"Confluence","2014",0.11,"wet",1,0.095,"wet"
2014-02-01,"Confluence","2014",0,"wet",2,0.13,"wet"
2014-02-02,"Confluence","2014",0.17,"wet",2,0.185,"wet"
2014-02-03,"Confluence","2014",0.11,"wet",2,0.202142857142857,"wet"
2014-02-04,"Confluence","2014",0,"wet",2,0.202142857142857,"wet"
2014-02-05,"Confluence","2014",0.05,"wet",2,0.202142857142857,"wet"
2014-02-06,"Confluence","2014",0.48,"wet",2,0.193571428571429,"wet"
2014-02-07,"Confluence","2014",0.29,"wet",2,0.185714285714286,"wet"
2014-02-08,"Confluence","2014",0.49,"wet",2,0.185714285714286,"wet"
2014-02-09,"Confluence","2014",0.77,"wet",2,0.175,"wet"
2014-02-10,"Confluence","2014",0.24,"wet",2,0.167142857142857,"wet"
2014-02-11,"Confluence","2014",0,"wet",2,0.19,"wet"
2014-02-12,"Confluence","2014",0,"wet",2,0.207857142857143,"wet"
2014-02-13,"Confluence","2014",0,"wet",2,0.259285714285714,"wet"
2014-02-14,"Confluence","2014",0,"wet",2,0.275,"wet"
2014-02-15,"Confluence","2014",0,"wet",2,0.24,"wet"
2014-02-16,"Confluence","2014",0.02,"wet",2,0.186428571428571,"wet"
2014-02-17,"Confluence","2014",0,"wet",2,0.177142857142857,"wet"
2014-02-26,"Confluence","2014",0.32,"wet",2,0.182857142857143,"wet"
2014-02-27,"Confluence","2014",0.3,"wet",2,0.194285714285714,"wet"
2014-02-28,"Confluence","2014",1.2,"wet",2,0.194285714285714,"wet"
2014-03-01,"Confluence","2014",0.51,"wet",3,0.194285714285714,"wet"
2014-03-02,"Confluence","2014",0,"wet",3,0.194285714285714,"wet"
2014-03-03,"Confluence","2014",0.02,"wet",3,0.192857142857143,"wet"
2014-03-04,"Confluence","2014",0.11,"wet",3,0.195714285714286,"wet"
2014-03-05,"Confluence","2014",0.08,"wet",3,0.172857142857143,"wet"
2014-03-06,"Confluence","2014",0.16,"wet",3,0.151428571428571,"wet"
2014-03-07,"Confluence","2014",0,"wet",3,0.0821428571428572,"wet"
2014-03-08,"Confluence","2014",0,"wet",3,0.0671428571428571,"wet"
2014-03-09,"Confluence","2014",0,"wet",3,0.0671428571428571,"wet"
2014-03-10,"Confluence","2014",0,"wet",3,0.0842857142857143,"wet"
2014-03-11,"Confluence","2014",0.04,"wet",3,0.1,"wet"
2014-03-12,"Confluence","2014",0,"wet",3,0.115,"wet"
2014-03-13,"Confluence","2014",0,"wet",3,0.145,"wet"
2014-03-26,"Confluence","2014",0.23,"wet",3,0.173571428571429,"wet"
2014-03-27,"Confluence","2014",0.3,"wet",3,0.173571428571429,"wet"
2014-03-28,"Confluence","2014",0,"wet",3,0.187857142857143,"wet"
2014-03-29,"Confluence","2014",0.26,"wet",3,0.192142857142857,"wet"
2014-03-30,"Confluence","2014",0.33,"wet",3,0.189285714285714,"wet"
2014-03-31,"Confluence","2014",0.29,"wet",3,0.189285714285714,"wet"
2014-04-01,"Confluence","2014",0.58,"wet",4,0.189285714285714,"wet"
2014-04-02,"Confluence","2014",0.4,"wet",4,0.172857142857143,"wet"
2014-04-03,"Confluence","2014",0,"wet",4,0.151428571428571,"wet"
2014-04-04,"Confluence","2014",0.2,"wet",4,0.151428571428571,"wet"
2014-04-05,"Confluence","2014",0.06,"wet",4,0.132857142857143,"wet"
2014-04-06,"Confluence","2014",0,"wet",4,0.148571428571429,"wet"
2014-04-07,"Confluence","2014",0,"wet",4,0.149285714285714,"wet"
2014-04-08,"Confluence","2014",0,"wet",4,0.107857142857143,"wet"
2014-04-09,"Confluence","2014",0,"wet",4,0.0792857142857143,"wet"
2014-04-10,"Confluence","2014",0,"wet",4,0.0792857142857143,"wet"
2014-04-11,"Confluence","2014",0,"wet",4,0.065,"wet"
2014-04-12,"Confluence","2014",0,"wet",4,0.0607142857142857,"wet"
2014-04-25,"Confluence","2014",0.55,"wet",4,0.0607142857142857,"wet"
2014-04-26,"Confluence","2014",0.3,"wet",4,0.0607142857142857,"wet"
2014-04-27,"Confluence","2014",0,"wet",4,0.0771428571428572,"wet"
2014-04-28,"Confluence","2014",0,"wet",4,0.0921428571428572,"wet"
2014-04-29,"Confluence","2014",0,"wet",4,0.0935714285714286,"wet"
2014-04-30,"Confluence","2014",0,"wet",4,0.0935714285714286,"wet"
2014-05-01,"Confluence","2014",0,"wet",5,0.0935714285714286,"wet"
2014-05-02,"Confluence","2014",0,"wet",5,0.0542857142857143,"wet"
2014-05-03,"Confluence","2014",0,"wet",5,0.0328571428571429,"wet"
2014-09-28,"Confluence","2014",0,"wet",9,0.0614285714285714,"wet"
2014-09-29,"Confluence","2014",0,"wet",9,0.0614285714285714,"wet"
2014-09-30,"Confluence","2014",0,"wet",9,0.0614285714285714,"wet"
2014-10-01,"Confluence","2015",0,"wet",10,0.0614285714285714,"wet"
2014-10-02,"Confluence","2015",0,"wet",10,0.045,"wet"
2014-10-03,"Confluence","2015",0,"wet",10,0.03,"wet"
2014-11-05,"Confluence","2015",0,"wet",11,0.0592857142857143,"wet"
2014-11-06,"Confluence","2015",0,"wet",11,0.0592857142857143,"wet"
2014-11-07,"Confluence","2015",0,"wet",11,0.0435714285714286,"wet"
2014-11-08,"Confluence","2015",0,"wet",11,0.0357142857142857,"wet"
2014-11-13,"Confluence","2015",0.13,"wet",11,0.0521428571428571,"wet"
2014-11-14,"Confluence","2015",0.04,"wet",11,0.0678571428571429,"wet"
2014-11-15,"Confluence","2015",0,"wet",11,0.0742857142857143,"wet"
2014-11-16,"Confluence","2015",0.26,"wet",11,0.0821428571428572,"wet"
2014-11-17,"Confluence","2015",0,"wet",11,0.0821428571428572,"wet"
2014-11-18,"Confluence","2015",0.01,"wet",11,0.0821428571428572,"wet"
2014-11-19,"Confluence","2015",0.06,"wet",11,0.0821428571428572,"wet"
2014-11-20,"Confluence","2015",0.23,"wet",11,0.0728571428571429,"wet"
2014-11-21,"Confluence","2015",0.22,"wet",11,0.0707142857142857,"wet"
2014-11-22,"Confluence","2015",0.09,"wet",11,0.0742857142857143,"wet"
2014-11-23,"Confluence","2015",0.11,"wet",11,0.0807142857142857,"wet"
2014-11-24,"Confluence","2015",0,"wet",11,0.0971428571428571,"wet"
2014-11-25,"Confluence","2015",0,"wet",11,0.192857142857143,"wet"
2014-11-26,"Confluence","2015",0,"wet",11,0.3,"wet"
2014-11-27,"Confluence","2015",0,"wet",11,0.320714285714286,"wet"
2014-11-28,"Confluence","2015",0.01,"wet",11,0.307142857142857,"wet"
2014-11-29,"Confluence","2015",0.05,"wet",11,0.314285714285714,"wet"
2014-11-30,"Confluence","2015",0.35,"wet",11,0.309285714285714,"wet"
2014-12-01,"Confluence","2015",0.23,"wet",12,0.309285714285714,"wet"
2014-12-02,"Confluence","2015",1.35,"wet",12,0.31,"wet"
2014-12-03,"Confluence","2015",1.56,"wet",12,0.31,"wet"
2014-12-04,"Confluence","2015",0.52,"wet",12,0.483571428571429,"wet"
2014-12-05,"Confluence","2015",0.03,"wet",12,0.625,"wet"
2014-12-06,"Confluence","2015",0.19,"wet",12,0.625,"wet"
2014-12-07,"Confluence","2015",0.04,"wet",12,0.601428571428571,"wet"
2014-12-08,"Confluence","2015",0,"wet",12,0.637857142857143,"wet"
2014-12-09,"Confluence","2015",0.01,"wet",12,0.579285714285714,"wet"
2014-12-10,"Confluence","2015",0,"wet",12,0.497857142857143,"wet"
2014-12-11,"Confluence","2015",2.43,"wet",12,0.470714285714286,"wet"
2014-12-12,"Confluence","2015",1.99,"wet",12,0.495,"wet"
2014-12-13,"Confluence","2015",0.05,"wet",12,0.509285714285714,"wet"
2014-12-14,"Confluence","2015",0.02,"wet",12,0.506428571428571,"wet"
2014-12-15,"Confluence","2015",0.74,"wet",12,0.506428571428571,"wet"
2014-12-16,"Confluence","2015",0.53,"wet",12,0.506428571428571,"wet"
2014-12-17,"Confluence","2015",0.42,"wet",12,0.507142857142857,"wet"
2014-12-18,"Confluence","2015",0.14,"wet",12,0.335714285714286,"wet"
2014-12-19,"Confluence","2015",0.37,"wet",12,0.193571428571429,"wet"
2014-12-20,"Confluence","2015",0.39,"wet",12,0.19,"wet"
2014-12-21,"Confluence","2015",0,"wet",12,0.237857142857143,"wet"
2014-12-22,"Confluence","2015",0,"wet",12,0.234285714285714,"wet"
2014-12-23,"Confluence","2015",0.01,"wet",12,0.252142857142857,"wet"
2014-12-24,"Confluence","2015",0.01,"wet",12,0.265,"wet"
2014-12-25,"Confluence","2015",0.03,"wet",12,0.255,"wet"
2014-12-26,"Confluence","2015",0,"wet",12,0.228571428571429,"wet"
2014-12-27,"Confluence","2015",0,"wet",12,0.200714285714286,"wet"
2015-02-06,"Confluence","2015",0.69,"wet",2,0.200714285714286,"wet"
2015-02-07,"Confluence","2015",0.69,"wet",2,0.200714285714286,"wet"
2015-02-08,"Confluence","2015",0.78,"wet",2,0.2,"wet"
2015-02-09,"Confluence","2015",0.6,"wet",2,0.199285714285714,"wet"
2015-02-10,"Confluence","2015",0,"wet",2,0.21,"wet"
2015-02-11,"Confluence","2015",0,"wet",2,0.217142857142857,"wet"
2015-02-12,"Confluence","2015",0,"wet",2,0.217142857142857,"wet"
2015-02-13,"Confluence","2015",0,"wet",2,0.167857142857143,"wet"
2015-02-14,"Confluence","2015",0,"wet",2,0.118571428571429,"wet"
2015-02-15,"Confluence","2015",0,"wet",2,0.0628571428571429,"wet"
2015-02-16,"Confluence","2015",0,"wet",2,0.02,"wet"
2015-03-21,"Confluence","2015",0,"wet",3,0.055,"wet"
2015-03-22,"Confluence","2015",0,"wet",3,0.0778571428571429,"wet"
2015-03-23,"Confluence","2015",0.03,"wet",3,0.0778571428571429,"wet"
2015-03-24,"Confluence","2015",0,"wet",3,0.0778571428571429,"wet"
2015-03-25,"Confluence","2015",0,"wet",3,0.0657142857142857,"wet"
2015-04-05,"Confluence","2015",0.06,"wet",4,0.0657142857142857,"wet"
2015-04-06,"Confluence","2015",0.35,"wet",4,0.0657142857142857,"wet"
2015-04-07,"Confluence","2015",0.16,"wet",4,0.0657142857142857,"wet"
